,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336
2024-08-01 00:00:00,0.0011122866561843,0.0001391470792439,0.022272654214173,0.020370172202758,3.0828334164233753,0.0156223034006976,0.006361981903863,0.085236383345555,0.0415025603819576,0.0760101133364197,0.2343897575661505,1.599487090674255,0.0124270101542154,0.001,0.0377344942892476,0.9153669635369398,0.5954232845603898,0.2742352251012707,0.7741644668258078,0.0289854035511383,1.7888816509576513,0.4365662914272335,4.200943148718613,1.8558155834233552,1.638168724221917,0.1578450019074404,2.5338057774635696,1.0908891498605182,0.5671176085937881,1.0926123929785354,7.421679393792693e-05,0.0012462193275803,0.023967390894407,0.0576677906210597,0.0131460295651777,0.028924830536506,0.0281755012527376,0.0138509890040811,0.0611386741308716,1.7819070608346177,0.3057692973455095,0.0440319313402983,0.0023024477060802,5.0474804256266055e-05,0.1076237726637934,0.1582198846412889,0.1863587028833049,0.5371449427705144,0.0277482036025991,0.1412897571007311,0.0155441081092302,0.0301383607784641,0.0194447512747627,0.0251847289586986,0.0570298875520463,3.621019350597066e-05,0.0439797583152892,0.0036608196123991,0.0146048888250759,0.0,0.0008139835232133,3.275063163051356e-05,0.0837701580897676,0.0003538891071793,0.0002934407034138,0.1843320467412915,0.8899476528380137,0.1482533413612239,0.2140849896285972,0.4631279281221279,0.0006760199302277,0.0007792595031991,0.0002013249434801,0.0001708414253438,1.895103280864225,0.0002293778372567,0.0159519825192718,0.2514225190968826,0.0018727446750836,0.0570368052904868,0.1641883256262262,1.8524783506036857,1.435407073255619,0.0071944309122142,0.0106433446334248,0.2810389016939147,0.011229654729188,0.1227064959205617,0.0088248402875033,1.1029218874944686,0.003941556023259,2.0044385167981726,0.1355719746875359,0.0035308727226809,0.0276834049356097,0.0528685894779001,0.0279164760344992,0.1368755760675062
2024-08-01 01:00:00,0.0015449033479454,0.0002312073669095,0.0229095766473464,0.0199318029354565,3.0312567052947177,0.0161077090079974,0.0064539260628609,0.0865912580763309,0.0405389937726646,0.0755016796371314,0.2993623412858745,1.575763035777347,0.0109632813926657,0.001,0.1065357206434338,0.8809537024524451,0.6988468554984718,0.2684278426317485,0.669271139782207,0.0280090462804265,1.7785427767746218,0.4448504215321389,3.8427366020336127,1.7533064681823354,1.5181178736920349,0.2076430429231974,2.3165994832432775,0.6488984249054273,0.3935331979738298,0.9423367287285224,0.001,0.0016974752943618,0.0242841084993506,0.0557769815746678,0.010885579272332,0.0322437953083276,0.0335703086864161,0.0140046422703211,0.0588500833152109,1.821864315993993,0.2753938731380383,0.0441429899613867,0.0020829677611099,7.250754282400095e-05,0.1281472603459463,0.1281211359149744,0.2505170544016463,0.5139372643043939,0.0293645264274918,0.1263025073575993,0.014577325913939,0.034648929687427,0.0173122755012606,0.0276993870807855,0.060858825278447,3.996775964523493e-05,0.0399219593634497,0.0054969662418691,0.0182230549507212,0.0,0.0013724069563782,5.864199960948177e-05,0.0944423905836888,0.0004621438075409,0.0003866996691669,0.191954755808451,0.9130416843431602,0.1165665978967065,0.2219087458211568,0.5045096395437596,0.0006706125530552,0.0008971871084591,0.0003257591982864,8.18860380181247e-05,1.913374041351411,0.0001251566524656,0.0125164145421853,0.2638487972180606,0.0016701589307403,0.0498925400539061,0.1715375098947743,1.7566396610579258,1.468402379942522,0.0069045750390889,0.0112137736395534,0.2076548179426995,0.0079032333949088,0.1649181603814785,0.0071232573035974,1.09838954009078,0.0037751082863405,1.6473621927877375,0.1086150178749432,0.0044093724017198,0.0328376324066272,0.0311325680001992,0.0269587927537938,0.1568637072114921
2024-08-01 02:00:00,0.0017402468084092,0.0002032844241379,0.0216428521169455,0.0214648321152365,3.1077299405442096,0.0152411848864149,0.0058853477374644,0.15557237678544,0.0424495376085983,0.0852599562814682,0.3488491997695602,1.6002146943608977,0.0240402535218204,0.001,0.1623392192161711,0.8460760709470176,0.3441737792257391,0.261012677781012,0.7368967685926772,0.0278729431757388,1.7026183111541795,0.4924465644193449,3.5252674148474537,1.7121127635841096,1.4858405124185892,0.223710200927808,2.2669525701480837,0.6725636621660566,0.3783797745919156,1.0188093254389623,0.0001614013409287,0.0016597557910846,0.0274152621587426,0.0611495530852138,0.0305412193353941,0.0275501429614895,0.0403731527312232,0.014067041563836,0.0600495371256488,2.3117519661354184,0.2734263839071608,0.0395945633837534,0.0030524914380787,0.0004630310710151,0.148025862223776,0.1646142783423785,0.1161929338104669,0.4946109769265282,0.0307734708363622,0.1504205469362702,0.0172283633952514,0.0343239787203716,0.0239055169366046,0.027770712993228,0.0612988778798124,3.158650129971909e-05,0.0682507091289257,0.0048003794428507,0.0174347974174944,0.0,0.0004886078028103,5.747502409968655e-05,0.0924360073595234,0.0003846514925959,0.000349042986143,0.191375940876071,0.9608123600906322,0.1043492700142638,0.2217421813100561,0.4901980839609107,0.0009625859848468,0.0008044290135853,0.0003565832034303,0.0001384144274155,1.9072441196613592,0.0001752617036911,0.0081137918984962,0.2807681320745428,0.0017004679529431,0.0494672183265082,0.1745918520023731,1.9159504428476843,1.669578376098877,0.0064723415172056,0.011208658516173,0.2270325181126287,0.0086136623173677,0.1352135498922706,0.0067829330570401,1.101998180026264,0.0033147451985701,1.772871855134346,0.1608628920828228,0.0045856969166531,0.038473087235818,0.0510018578751914,0.0255680085109002,0.1488416481050384
2024-08-01 03:00:00,0.0020336158734758,0.000245532943918,0.0247155179709654,0.0185982233762907,3.0462303051645656,0.0246207408202989,0.0064557530671712,0.2132945635167275,0.0447015183350219,0.0984105907433025,0.3782384464634633,1.5804108711169147,0.0325536459170073,3.073167304551335e-07,0.1503032188080427,0.8942180233067647,0.6177000107560283,0.2798785461340353,0.7957517726674017,0.0290677447643715,1.7948821425048898,0.4892715071345527,2.930080136493665,1.7248457301155535,1.4575214477929863,0.213290821604298,2.4106578527160214,0.7217872314406533,0.4162864231472687,1.026913304802462,7.796047825071792e-05,0.0015636826129024,0.0236938593269167,0.0547740719737486,0.0556059827884288,0.0279802376138326,0.0351935425411032,0.0137737024012017,0.0553642587369425,2.284112075637789,0.2764893364176403,0.0452402596302563,0.0029166021875683,0.0005290375791168,0.1433501590333567,0.1896718569171846,0.1592297745635419,0.560146497763462,0.0362155680067694,0.1772456730975844,0.0207145643301826,0.0321376006551498,0.0299742489936861,0.027160534902463,0.0626323584052707,3.0867363975355776e-05,0.1018502062182821,0.0060401221568932,0.0150449890778982,0.0,0.0008563035766241,7.852807028603354e-05,0.0894102574567591,0.000724346866263,0.0004209573616901,0.1999813682867526,0.950444141248049,0.1275041418022375,0.2156927382351557,0.5201593535631283,0.0008971776951658,0.0010017001661642,0.0003295667977998,0.0001224133904859,1.9071048143948728,9.302039719468806e-05,0.012325274877063,0.2640483726044744,0.0017370438670385,0.052432137679092,0.1733084477687068,1.8130198559924835,1.7391999333320676,0.006735117242818,0.0109137589137871,0.2578942307107813,0.011432031336892,0.1914794273562462,0.007115382448108,1.07839506296075,0.0036164265910829,2.1022264761331293,0.1981371702017675,0.0051058230866242,0.0398731724814577,0.049823635619613,0.0253475370040065,0.1675051782237616
2024-08-01 04:00:00,0.0013978379783102,0.0001190919365598,0.0240416612086452,0.0262084422091134,3.0093866413603862,0.0229289226467496,0.0067037277371522,0.2465511874135441,0.0434095357193511,0.0904415299864404,0.3891997318525399,1.501074341779742,0.0386308186109111,5.5020413782107375e-06,0.1836463544134866,0.8651279169243662,0.2528482463806294,0.2610722264080175,0.6395782443822463,0.0295850428683237,1.707667181410261,0.4008818496064477,3.4706110625842452,1.7545241908708398,1.452469917485228,0.2543931777200481,2.6444830265923573,0.7011538863626313,0.4167318867279048,1.03607965638162,0.0001884211692884,0.0014601478370924,0.0255897688749701,0.0536806309982459,0.0449719596749772,0.0305191414257072,0.0502732474029216,0.013402609922154,0.0581935227218344,1.941146444973094,0.2960839327430408,0.1003592226560318,0.0025949156533346,0.0003240478641791,0.1212894814263593,0.1683078840453447,0.2334903004861253,0.492197725705143,0.0347140409546728,0.1956975471151614,0.0501081650413361,0.0373563177820556,0.044026625110764,0.0281662761984182,0.067162490110838,2.3425670720424747e-05,0.1397292551361489,0.0061663854070648,0.0158193770603752,0.0,0.0002694412236035,0.0001134011172552,0.1013301010209956,0.0008409225437684,0.0005357645725176,0.2018034558266984,0.9239472378983264,0.1703998867960026,0.2339887156218907,0.5214371596096525,0.0008957772104541,0.0008100569539778,0.0003884257214193,0.0001544496367893,1.9458217576500936,0.0002222654375282,0.0080341866779843,0.2953106679214239,0.0018939492994927,0.0504902628077743,0.169245455662141,1.814823954143716,1.7317049683282653,0.0076942850951345,0.0110924774103706,0.1876650959478876,0.0210549900657889,0.1754814302916285,0.0078087040121859,1.1039058492153888,0.0033339795788606,2.530490970494244,0.1233859109218738,0.0066755305685168,0.0481362757272865,0.0469795939812573,0.0246910740956652,0.1773377187981684
2024-08-01 05:00:00,0.0015032963457533,0.0001982152765725,0.0218762097320334,0.0506163223727752,2.997891716066357,0.0380592317929182,0.0061782741168245,0.3174016806525102,0.045183807274768,0.0615775029351934,0.6042309745055109,1.5348404523332035,0.0386050177063777,6.575780282518584e-06,0.2534021939936624,0.8792279297275791,0.3878433651675345,0.2479331358946435,0.8331265580949133,0.0297596635984828,1.6609855807821887,0.5045381482028193,3.636350814143793,1.7385133512433424,1.469837260131102,0.4017219396597468,2.8119743794235172,0.68902097622877,0.3013872322874229,1.0060932831144147,0.0001808202594546,0.0019181347487031,0.0264928243344219,0.058452497986325,0.0403033496284606,0.0336561007083558,0.0501513257095218,0.0127741893192019,0.0570449026070923,2.152376613667734,0.2845225935525374,0.1050486950674544,0.0038306596901302,0.0008176131860697,0.2179281415287571,0.2291707300476912,0.121638078304693,0.5230392701356238,0.0434453893352357,0.2130748371424197,0.0637392820678389,0.0456955500966095,0.0566843759239449,0.027328992980436,0.0690336132851452,2.333602036617402e-05,0.1302813644562782,0.0113111592991541,0.0119562797153189,0.0,0.0006580363303544,0.0001068058801963,0.096102923570381,0.0013385436733851,0.0007469380639073,0.1777818708680321,0.9225408415733176,0.142048258391638,0.25269080180435,0.6856565412711523,0.0010768376648401,0.0009491285986736,0.0005239912898298,0.0001907661274379,1.897023841721527,0.0006835043992011,0.0373668169574852,0.3014013064237364,0.0019112344359464,0.0508214216324251,0.1664910056520247,1.675203699476744,1.8057908428479277,0.0077545152595184,0.0102660007730015,0.2807515405197766,0.0324413057535143,0.6451707603084718,0.0122122257094832,1.0479917027469945,0.0041201913920246,2.979553733550677,0.1885323202549181,0.0064034660554743,0.0843407505357508,0.0530433899935402,0.0271453872081088,0.2132948327180692
2024-08-01 06:00:00,0.0052850502920065,0.000278023049626,0.0208757668192959,0.0518353558184545,2.987095678251416,0.0405596640814361,0.0077080187720265,0.3087451443374311,0.0474217211391821,0.0805997285248474,0.3867109620277418,1.5126148103875738,0.0350609176708764,8.901922975747717e-07,0.2947779717981599,0.9019402303351516,0.859462460307369,0.2430024397809327,0.7677955974111093,0.0287246168979502,1.8145880812772708,0.5414727504501714,4.262598785807071,1.785390341056667,1.440526494697785,0.7298004464763057,2.5177739168232263,1.019995212447687,0.2805545927741757,1.043346924279773,0.0004644015305047,0.0019761592742127,0.0235417328304573,0.0406298795694243,0.0429928797548724,0.033888353182673,0.0525058311856659,0.0129690465317036,0.0645898677755462,2.2124257459986314,0.2904285173527807,0.1154460385906369,0.0044197264159345,0.0005046637515785,0.2776003237362156,0.2333318566208367,0.2416516994540254,0.5008809805140103,0.0652131933873992,0.2078072193486715,0.0645222087750049,0.0521043288902209,0.0596774033378533,0.0357629182091297,0.0710570310440678,3.0941603230807e-05,0.12409168378555,0.0325770277719367,0.0155657578469341,0.0,0.0010716080232469,5.052131774429284e-05,0.1143796621298721,0.0019749775951718,0.0016296769878157,0.1984453943530718,0.9051935641219828,0.5295616327718193,0.2788215266070202,0.730583240830595,0.0013866392093416,0.0007868620188575,0.000473732857459,0.000382717645267,2.052970327398582,0.0006061418349595,0.047720724148561,0.3138060553094252,0.0017755886104509,0.0414108447023421,0.1756135471829882,1.7666246675775488,1.9144100290709,0.0128436042641879,0.0081794595404697,0.2839242361446409,0.0456642360358664,0.8758435812009466,0.0227291083711685,1.07563496885016,0.0043905816660386,3.9630618195570935,0.3678398311605897,0.0056313024844515,0.1005116339233179,0.0532509992717134,0.0297827817144597,0.2337568287864047
2024-08-01 07:00:00,0.0061634155905375,0.0003087931951159,0.0221050465953939,0.0575319229366756,3.158742580445492,0.0541860865053993,0.0083542964597012,0.2156842312355893,0.0464030771169023,0.0803219922904672,0.460431252331742,1.5338442046627696,0.0440838451468024,1.8533073719267538e-05,0.3714071309469108,0.9009053332975168,0.573870256188525,0.2424966649906142,0.6055127130579706,0.0293534249977594,1.944536581661992,0.256958880966501,4.015793433389287,1.8714621151222,1.4040057138721986,0.7505462136244818,2.389795087625786,0.9764716591778378,0.1638074788823293,1.0659575023005516,0.0002312527368417,0.002162673712277,0.0246015999382789,0.0440541669030492,0.0354821697751655,0.0341415309649816,0.0609601506169422,0.0138165206803756,0.0831901671246135,1.7267051015374275,0.2918268340746726,0.1008258325085378,0.0073729451208947,0.0001242700749624,0.1005110907956979,0.2093496030457504,0.2597859517272107,0.46354542695634,0.0573889727881101,0.2047205141288909,0.0706300545692664,0.0646663373486995,0.073421211205267,0.0403474654644664,0.0721668744979492,2.498832333703343e-05,0.1195385468418715,0.0365883839531513,0.0224900679300442,0.0,0.0010299554067737,0.0001190926662591,0.1308175157435852,0.0016877501015258,0.0026698105777141,0.2177744823588704,0.8936401746647862,0.4025685580356875,0.327042692804411,0.7521323181158706,0.003267790517775,0.0008524214200151,0.0005671994476277,0.0004327504204913,2.3281607859539006,0.0009321377671023,0.0392680872389719,0.3133977741492115,0.0020244151369322,0.0020347527085996,0.1126631838217205,1.8229350693991848,1.9134912185842077,0.0125599530882202,0.002732080735546,0.3060357544947212,0.0406392978818521,0.8689714016401799,0.0322955755915045,1.1329553516864856,0.0064996973473722,3.5966948497113536,0.4174575756246285,0.008254932745204,0.1030959887460661,0.071695409991307,0.0320485670864947,0.2250331776037848
2024-08-01 08:00:00,0.0071183366579219,0.0003751657450366,0.0261194334379453,0.0599659725663265,3.164736766184152,0.0496381750130816,0.0075197051479875,0.1511991318680448,0.0542398270569942,0.0540829500579831,0.6401738197796567,1.6497985236980164,0.036966629833796,3.81414223963001e-05,0.3689552499003263,0.9304205837923052,0.6151829738148213,0.2469432803899544,0.6266235751064714,0.029595849733939,2.0445050597069203,0.3944518010341616,4.143595515631,1.8636025836455157,1.3734903691254552,0.7600797348413577,2.2158910511823775,0.8064217470321441,0.1180051064621975,1.096027284295684,0.0001805707339217,0.0019921730774507,0.0303703519554917,0.0435552147082289,0.0393571438718349,0.0358802022758044,0.0715704634767247,0.0150659024935798,0.0871227568892618,1.844473786340376,0.3468790054100309,0.1221092585575139,0.0082197719554726,2.8975270841681557e-05,0.1942273346548723,0.2123129579067336,0.2352728355374234,0.4158621572999095,0.0601674750309407,0.2136171441248135,0.0637850784362823,0.0592759006640655,0.0504536196541163,0.048484558298208,0.0757807126314837,4.878472320887575e-05,0.1069156729122842,0.0269292724939266,0.0244163886928215,0.0,0.0005086518045526,0.0002225442425955,0.1385525040467547,0.001815098862933,0.004487449509926,0.2195172339789166,0.8984359531416931,0.3802161509415325,0.3492330653424009,0.7472098866771305,0.0042510470088894,0.0005965379609855,0.0005947093801184,0.0003235037668293,2.461514809844896,0.0008577993779372,0.0357926182971782,0.3608454257100963,0.0021453545512878,0.001,0.001,1.898100436321878,1.9639409338021072,0.0237685028303006,0.0001019519146822,0.3024122296338835,0.0421114704910525,0.8814641510271669,0.0392917922683514,1.1439664368886469,0.0066385488273025,2.1377349276923576,0.484753391934544,0.010772782333877,0.0999911782205999,0.0735701265382202,0.0359276135534384,0.203057991044341
2024-08-01 09:00:00,0.009266577257043,0.0004789882151005,0.0237279982769213,0.0577180583889095,3.1590368738534647,0.0597167400037369,0.0068684293728938,0.0999345108930455,0.0516333923351374,0.0360595473988899,0.6546505621326626,1.778282551881995,0.0307825152576233,8.327823790913537e-05,0.3495338015327448,0.9489562259648816,0.5690065505124733,0.2486772869103143,0.6225238839051475,0.0300733707473388,1.987480440763509,0.55818861576609,4.264636692257962,1.921640043893826,1.15639329531548,0.6608522524135957,1.2325336446523825,0.6028864879688253,0.1696342614005028,1.2024887933377246,0.0002893757652002,0.0022706969362773,0.028722483464971,0.0133420024993725,0.0409572472010493,0.0325778821382262,0.0698747605172286,0.0148835057609928,0.0885418724834311,1.8897946411265345,0.3004520452697531,0.1279464617920425,0.0086340347516792,0.0007639172415934,0.1520550023031208,0.1995126049507215,0.2372545203617191,0.4106270664773511,0.0507731519714064,0.1733200019868787,0.0534611471993408,0.0472374300873794,0.0484488151867307,0.0504269472611921,0.0749218787088909,6.216312218727906e-05,0.1280094833459939,0.0311056988337649,0.0240619916568942,0.0,0.0003945886640694,0.0003548964781737,0.1304781050382392,0.0020432747431225,0.0065712058908603,0.2196903535193838,0.927865871699616,0.2240861476320451,0.3108964165180116,0.7191111531310693,0.0041838132466708,0.000548246808365,0.0005998260821472,0.0004464132430259,2.508820057491407,0.0009528734490736,0.0323790369216902,0.4972899746776822,0.0021937363095855,0.0002517077931544,0.0019046330821086,1.8660193176226567,1.9031884211084276,0.020372571570794,0.0002007255868168,0.2587931712113241,0.0434271742446612,0.844084672886375,0.0402761803519552,1.1892178336675474,0.0076061290638909,0.979331513848735,0.4781815631277688,0.0160239129641973,0.0981176810724447,0.0753222820984913,0.0392423454592537,0.1800667573031107
